_r,_x,_y,_p,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,_tab1_36,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
0.077055,0.075712,-0.014320,100.7,257.980833,-39.195274,0.06,0.06,45,17115539-3911429,15.250,0.060,0.061,13.4,13.635,0.041,0.042,25.4,13.109,0.043,0.044,25.0,AAA,222,111,000,066666,9.5,0,672104969,0,0,672105022,s,1999-08-09,12,347.606,0.115,-56.0,2451400.4942,0.75,0.83,1.09,15.486,0.102,13.648,0.049,13.050,0.054,10102,196,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.076593,0.075695,-0.011692,98.8,257.980807,-39.192646,0.06,0.06,90,17115539-3911335,14.049,0.041,0.043,40.5,12.294,0.036,0.037,87.4,11.503,0.026,0.027,109.7,AAA,222,111,00s,666644,8.1,348,672104931,0,0,672104969,s,1999-08-09,12,347.609,0.117,-56.0,2451400.4942,4.23,2.43,2.65,13.892,0.021,12.197,0.037,11.453,0.021,10111,196,se,0,1,U,3.4,266,19.40,17.40,1,,36754,845332,150,Opt
0.060773,0.054058,-0.027770,117.2,257.952905,-39.208744,0.06,0.06,45,17114869-3912314,14.021,0.026,0.029,41.6,12.896,0.034,0.035,50.2,12.467,0.046,0.046,45.2,AAA,222,111,000,666655,5.4,290,672105240,0,0,672105248,s,1999-08-09,12,347.583,0.124,21.9,2451400.4942,0.64,0.39,0.47,14.172,0.034,12.971,0.050,12.422,0.063,10054,231,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.080006,0.070930,-0.037013,117.6,257.974692,-39.217972,0.06,0.06,45,17115392-3913046,15.012,0.075,0.076,16.7,13.187,0.084,0.084,38.4,12.412,0.088,0.089,47.5,AAA,222,111,ccc,666655,5.1,157,672105430,0,0,672105404,s,1999-08-09,12,347.585,0.105,-38.9,2451400.4942,1.05,1.23,1.24,14.666,0.032,12.789,0.027,12.102,0.040,10020,213,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.059580,0.053968,-0.025245,115.1,257.952786,-39.206219,0.06,0.06,45,17114866-3912223,13.845,0.046,0.048,48.9,12.713,0.061,0.062,59.4,12.241,0.050,0.051,55.6,AAA,222,111,00c,665544,6.3,286,672105197,0,0,672105202,s,1999-08-09,12,347.585,0.126,22.2,2451400.4942,1.11,2.06,1.97,13.732,0.025,12.476,0.041,11.950,0.036,10063,231,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.077370,0.053990,-0.055419,135.7,257.952845,-39.236393,0.08,0.08,90,17114868-3914110,14.578,0.051,0.053,24.9,13.886,0.056,0.057,20.2,13.271,,,,AAU,220,110,000,666600,5.0,135,672105744,0,0,672105734,s,1999-08-09,12,347.560,0.108,22.1,2451400.4942,0.86,0.60,,14.507,0.061,13.722,0.051,,,9954,231,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.049125,0.043353,-0.023104,118.1,257.939086,-39.204086,0.13,0.12,9,17114538-3912147,15.337,0.097,0.098,12.4,13.227,,,,12.265,,,,AUU,200,100,000,550000,1.3,50,672105160,0,0,672105168,s,1999-08-09,12,347.580,0.136,60.4,2451400.4942,2.57,,,15.036,0.070,,,,,10070,192,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.048112,0.047460,-0.007890,99.4,257.944373,-39.188869,0.08,0.08,45,17114664-3911199,15.354,,,,13.075,0.075,0.075,42.6,11.606,0.054,0.054,99.8,UAA,022,011,000,006666,4.5,54,672104889,0,0,672104903,s,1999-08-09,12,347.595,0.142,45.7,2451400.4942,,1.63,3.18,,,12.899,0.038,11.546,0.021,10125,207,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.049459,0.043865,-0.022850,117.5,257.939746,-39.203831,0.11,0.11,45,17114553-3912137,15.222,,,,13.327,,,,12.568,0.060,0.061,41.1,UUA,002,001,000,000055,0.9,263,672105160,0,0,672105159,s,1999-08-09,12,347.581,0.136,58.6,2451400.4942,,,4.77,,,,,12.147,0.010,10071,194,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.097850,0.071057,-0.067271,133.4,257.974896,-39.248230,0.06,0.06,45,17115397-3914536,14.234,0.071,0.072,34.2,12.097,0.052,0.053,104.7,11.129,0.032,0.033,154.8,AAA,222,111,000,666666,4.7,244,672105938,0,0,672105921,s,1999-08-09,12,347.561,0.087,-39.4,2451400.4943,2.84,3.12,2.42,14.110,0.035,11.987,0.037,11.093,0.023,9911,213,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.094498,0.070859,-0.062522,131.4,257.974633,-39.243481,0.06,0.06,90,17115391-3914365,12.373,0.019,0.022,189.8,11.226,0.020,0.021,233.6,10.778,0.018,0.020,213.9,AAA,222,111,0ss,666666,8.2,198,672105881,0,0,672105839,s,1999-08-09,12,347.565,0.090,-38.7,2451400.4942,0.48,0.70,0.59,12.398,0.016,11.238,0.016,10.823,0.022,9928,214,se,0,1,U,0.1,338,20.00,16.90,1,,36754,845332,150,Opt
0.073773,0.058880,-0.044448,127.0,257.959146,-39.225418,0.07,0.06,4,17115019-3913315,15.158,0.107,0.108,14.6,13.655,0.098,0.099,24.9,13.013,0.073,0.074,27.3,AAA,222,111,000,466666,8.1,332,672105518,0,0,672105551,s,1999-08-09,12,347.572,0.111,4.5,2451400.4942,1.06,1.24,2.97,15.063,0.034,13.492,0.068,12.794,0.038,9993,248,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.049894,0.046967,-0.016840,109.7,257.943744,-39.197819,0.06,0.06,90,17114649-3911521,14.887,0.044,0.045,18.7,13.384,0.044,0.044,32.0,12.563,0.039,0.040,41.3,AAA,222,111,000,466666,13.2,74,672105043,0,0,672105058,s,1999-08-09,12,347.587,0.137,47.5,2451400.4942,0.62,0.90,1.19,15.075,0.063,13.302,0.041,12.528,0.053,10093,205,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.045567,0.043394,-0.013903,107.8,257.939132,-39.194885,0.08,0.08,135,17114539-3911415,13.736,0.078,0.079,54.1,11.662,0.066,0.067,156.4,10.593,,,,AEU,226,210,c00,665500,4.0,261,672105017,0,0,672105012,s,1999-08-09,12,347.588,0.141,60.3,2451400.4942,3.63,19.46,,13.313,0.025,11.434,0.029,,,10104,192,sw,0,1,U,4.7,30,19.30,16.40,1,,36754,845332,150,Opt
0.077483,0.075306,-0.018237,103.6,257.980314,-39.199192,0.08,0.08,45,17115527-3911570,15.167,0.066,0.067,14.5,14.248,0.095,0.096,14.4,13.777,,,,AAU,220,110,000,262600,7.0,114,672105098,0,0,672105083,s,1999-08-09,12,347.603,0.113,-54.6,2451400.4942,0.67,0.75,,15.245,0.111,14.160,0.122,,,10088,198,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.066424,0.056273,-0.035290,122.1,257.955772,-39.216263,0.11,0.11,45,17114938-3912585,17.022,,,,14.057,,,,12.964,0.063,0.063,28.6,UUA,002,001,000,000055,5.0,276,672105370,0,0,672105376,s,1999-08-09,12,347.578,0.118,13.9,2451400.4942,,,2.35,,,,,12.631,0.065,10026,239,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.081108,0.071490,-0.038310,118.2,257.975416,-39.219269,0.07,0.06,4,17115409-3913093,14.400,0.046,0.048,29.3,13.881,0.051,0.051,20.3,13.461,0.086,0.087,18.1,EAA,222,111,ccc,263646,5.1,337,672105404,0,0,672105430,s,1999-08-09,12,347.585,0.104,-40.9,2451400.4942,0.56,0.65,1.04,14.723,0.076,13.755,0.071,12.989,0.065,10015,211,se,0,1,U,0.2,348,19.60,17.60,1,,36754,845332,150,Opt
0.043029,0.042221,-0.008299,101.1,257.937614,-39.189281,0.06,0.06,90,17114502-3911214,11.688,0.021,0.024,356.6,10.333,0.020,0.022,531.8,9.750,0.021,0.023,551.3,AAA,222,111,000,666666,9.7,235,672104941,0,0,672104909,s,1999-08-09,12,347.591,0.146,64.6,2451400.4942,1.38,2.14,1.64,11.674,0.019,10.302,0.034,9.735,0.011,10124,188,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.087950,0.071780,-0.050823,125.3,257.975807,-39.231781,0.07,0.07,90,17115419-3913544,14.901,0.098,0.099,18.5,13.316,0.112,0.112,34.1,12.669,0.068,0.069,37.5,ABA,222,111,ccc,666666,5.1,269,672105653,0,0,672105652,s,1999-08-09,12,347.575,0.097,-42.0,2451400.4942,0.52,0.73,0.63,12.885,0.130,11.715,0.150,11.018,0.162,9970,210,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.064177,0.053496,-0.035452,123.5,257.952187,-39.216427,0.06,0.06,45,17114852-3912591,15.601,0.086,0.086,9.7,12.836,0.056,0.057,53.0,11.569,0.039,0.040,103.2,BAA,222,111,000,066655,5.1,77,672105370,0,0,672105378,s,1999-08-09,12,347.576,0.120,23.9,2451400.4942,0.89,0.64,1.08,15.839,0.096,12.877,0.029,11.572,0.028,10026,229,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.088150,0.056157,-0.067947,140.4,257.955656,-39.248920,0.11,0.11,45,17114935-3914561,15.011,,,,14.118,0.057,0.058,16.3,13.340,,,,UAU,620,020,0c0,006600,2.9,53,672105926,0,0,672105943,s,1999-08-09,12,347.552,0.099,14.2,2451400.4943,,0.48,,,,13.562,0.062,,,9909,239,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.068901,0.043970,-0.053047,140.3,257.939907,-39.234028,0.08,0.08,45,17114557-3914025,15.209,0.101,0.101,13.9,13.976,0.098,0.099,18.6,13.041,,,,AAU,220,110,cs0,666600,4.6,140,672105710,0,0,672105691,s,1999-08-09,12,347.556,0.118,58.1,2451400.4942,1.10,1.97,,14.651,0.051,13.518,0.059,,,9963,195,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.045424,0.042891,-0.014956,109.2,257.938483,-39.195938,0.11,0.11,135,17114523-3911453,13.423,,,,13.215,0.066,0.067,37.4,11.343,,,,UAU,626,020,0c0,005500,3.8,327,672105017,0,0,672105032,s,1999-08-09,12,347.587,0.141,62.1,2451400.4942,,3.39,,,,11.878,0.069,,,10100,191,sw,0,1,U,0.6,60,19.30,16.40,1,,36754,845332,150,Opt
0.071142,0.058894,-0.039909,124.1,257.959160,-39.220879,0.06,0.06,90,17115019-3913151,14.667,0.061,0.062,22.9,13.261,0.062,0.063,35.9,12.710,0.047,0.048,36.1,AAA,222,111,000,666655,5.1,318,672105442,0,0,672105468,s,1999-08-09,12,347.576,0.113,4.4,2451400.4942,0.82,0.86,0.64,14.491,0.041,12.969,0.045,12.437,0.023,10010,248,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.084809,0.071373,-0.045809,122.7,257.975275,-39.226768,0.11,0.11,45,17115406-3913363,15.350,0.076,0.077,12.2,14.011,,,,13.255,,,,AUU,200,100,c00,160000,6.7,158,672105603,0,0,672105571,s,1999-08-09,12,347.578,0.100,-40.5,2451400.4942,1.47,,,15.334,0.088,,,,,9988,212,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.044587,0.042308,-0.014071,108.4,257.937731,-39.195053,0.15,0.12,179,17114505-3911421,13.549,,,,13.238,0.138,0.139,36.6,11.059,,,,UBU,626,030,0c0,005500,3.8,147,672105032,0,0,672105017,s,1999-08-09,12,347.587,0.142,64.2,2451400.4942,,1.82,,,,11.810,0.070,,,10103,189,sw,0,1,U,3.8,335,19.30,16.40,1,,36754,845332,150,Opt
0.079333,0.067159,-0.042231,122.2,257.969831,-39.223194,0.11,0.11,135,17115275-3913234,13.769,,,,13.313,0.052,0.053,34.2,11.718,,,,UAU,626,020,0c0,006600,3.7,76,672105514,0,0,672105515,s,1999-08-09,12,347.579,0.105,-25.3,2451400.4942,,2.23,,,,12.356,0.034,,,10001,227,se,0,1,U,3.7,257,19.80,17.30,1,,36754,845332,150,Opt
0.092044,0.067003,-0.063109,133.3,257.969655,-39.244072,0.06,0.06,90,17115271-3914386,14.632,0.048,0.049,23.7,13.060,0.032,0.034,43.1,12.435,0.021,0.023,46.5,AAA,222,221,ccc,666655,4.2,203,672105870,0,0,672105853,s,1999-08-09,12,347.562,0.093,-24.8,2451400.4942,0.53,0.31,0.80,13.833,0.067,12.515,0.053,12.035,0.025,9926,227,se,0,1,U,4.9,312,17.50,15.40,1,,36754,845332,150,Opt
0.090899,0.081666,-0.039915,116.0,257.988554,-39.220863,0.08,0.08,90,17115725-3913151,13.974,,,,13.144,0.080,0.081,39.9,12.422,0.062,0.062,47.1,UAA,022,011,000,006666,1.1,352,672105462,0,0,672105467,s,1999-08-09,12,347.589,0.095,-77.5,2451400.4942,,6.21,3.91,,,12.596,0.040,12.035,0.020,10010,175,se,0,1,U,1.5,131,20.70,17.90,1,,36754,845332,150,Opt
0.081623,0.048190,-0.065878,143.8,257.945366,-39.246857,0.11,0.11,45,17114688-3914486,15.067,0.088,0.089,15.9,13.039,,,,12.064,,,,AUU,200,100,c00,660000,0.9,335,672105898,0,0,672105900,s,1999-08-09,12,347.549,0.107,42.9,2451400.4942,1.41,,,14.772,0.035,,,,,9916,210,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.073400,0.064543,-0.034954,118.4,257.966445,-39.215919,0.08,0.08,90,17115194-3912573,15.211,,,,13.405,0.095,0.096,31.4,12.508,0.055,0.055,43.5,UAA,022,011,0cc,006655,4.6,229,672105384,0,0,672105364,s,1999-08-09,12,347.583,0.112,-15.9,2451400.4942,,0.66,1.36,,,13.338,0.040,12.408,0.038,10028,236,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.086957,0.062616,-0.060339,133.9,257.963988,-39.241306,0.06,0.06,90,17115135-3914287,15.419,0.069,0.070,11.5,13.520,0.046,0.047,28.2,12.730,0.036,0.037,35.4,AAA,222,111,000,066666,7.0,324,672105776,0,0,672105796,s,1999-08-09,12,347.562,0.098,-9.0,2451400.4942,1.09,0.88,0.84,15.392,0.049,13.472,0.031,12.807,0.040,9936,243,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.063644,0.046039,-0.043942,133.7,257.942570,-39.224922,0.12,0.12,45,17114621-3913297,14.883,,,,13.223,,,,12.958,0.099,0.099,28.7,UUA,002,001,00c,000055,4.1,139,672105555,0,0,672105540,s,1999-08-09,12,347.565,0.121,50.7,2451400.4942,,,3.07,,,,,12.322,0.037,9995,202,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.069908,0.068022,-0.016128,103.3,257.970912,-39.197090,0.07,0.06,86,17115301-3911495,14.847,0.030,0.032,19.4,14.209,0.046,0.047,15.0,13.883,0.077,0.077,12.3,AAA,222,111,000,060605,10.4,287,672105039,0,0,672105047,s,1999-08-09,12,347.600,0.120,-28.4,2451400.4942,0.89,0.71,0.89,15.423,0.083,14.999,0.175,16.883,1.493,10095,224,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.069775,0.057945,-0.038870,123.9,257.957934,-39.219841,0.06,0.06,45,17114990-3913114,14.764,0.090,0.091,21.0,13.221,0.102,0.102,37.2,12.573,0.068,0.069,41.0,AAA,222,111,cc0,666655,4.9,337,672105422,0,0,672105442,s,1999-08-09,12,347.576,0.115,7.9,2451400.4942,1.30,0.92,1.39,14.278,0.086,12.749,0.036,12.139,0.024,10014,245,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.081386,0.048087,-0.065660,143.8,257.945233,-39.246639,0.08,0.08,90,17114685-3914479,14.608,,,,13.221,0.064,0.064,37.2,12.102,0.038,0.039,63.2,UAA,022,011,000,005555,0.9,155,672105900,0,0,672105898,s,1999-08-09,12,347.549,0.107,43.3,2451400.4942,,1.95,1.18,,,12.929,0.047,11.921,0.030,9917,210,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.058486,0.048028,-0.033376,124.8,257.945128,-39.214355,0.06,0.06,90,17114683-3912516,14.987,0.051,0.053,17.1,13.695,0.029,0.030,24.0,13.032,0.029,0.030,26.8,AAA,222,111,00s,666644,8.0,251,672105346,0,0,672105334,s,1999-08-09,12,347.575,0.126,43.6,2451400.4942,0.84,0.92,1.24,14.953,0.064,13.773,0.040,13.127,0.064,10033,209,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.076649,0.064543,-0.041344,122.6,257.966453,-39.222309,0.06,0.06,45,17115194-3913203,12.805,0.056,0.057,127.5,12.132,0.059,0.059,101.4,11.844,0.047,0.048,80.1,AAA,222,111,000,556666,5.3,191,672105527,0,0,672105499,s,1999-08-09,12,347.578,0.108,-15.9,2451400.4942,1.10,0.99,0.93,12.757,0.026,12.036,0.033,11.797,0.025,10005,236,se,0,1,U,0.4,211,17.80,15.10,1,,36754,845332,150,Opt
0.058017,0.046322,-0.034932,127.0,257.942927,-39.215912,0.11,0.11,90,17114630-3912572,13.519,,,,12.962,,,,12.774,0.057,0.058,34.0,UUA,662,002,00c,000044,3.3,334,672105346,0,0,672105362,s,1999-08-09,12,347.572,0.127,49.7,2451400.4942,,,0.64,,,,,12.654,0.009,10028,203,sw,0,1,U,0.1,93,17.40,15.50,1,,36754,845332,150,Opt
0.051997,0.047677,-0.020750,113.5,257.944664,-39.201729,0.08,0.08,45,17114671-3912062,15.713,,,,13.696,0.051,0.051,24.0,12.671,0.039,0.040,37.4,UAA,022,011,000,005555,6.5,151,672105153,0,0,672105131,s,1999-08-09,12,347.585,0.134,44.9,2451400.4942,,0.48,0.91,,,13.586,0.051,12.592,0.035,10079,208,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.061582,0.047743,-0.038896,129.2,257.944765,-39.219875,0.06,0.06,90,17114674-3913115,13.861,0.034,0.036,48.2,12.045,0.036,0.037,109.9,11.303,0.027,0.029,131.9,AAA,222,111,000,666666,6.1,95,672105447,0,0,672105444,s,1999-08-09,12,347.570,0.123,44.6,2451400.4942,0.47,0.29,0.44,13.984,0.027,12.085,0.034,11.345,0.017,10014,208,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.065090,0.063092,-0.016001,104.2,257.964551,-39.196968,0.08,0.08,45,17115149-3911490,14.179,0.083,0.084,36.0,13.608,0.163,0.164,26.0,13.380,0.117,0.118,19.5,ACB,222,111,00c,666655,4.6,299,672105041,0,0,672105046,s,1999-08-09,12,347.598,0.124,-10.6,2451400.4942,4.06,2.64,3.64,13.779,0.019,12.958,0.041,12.556,0.029,10096,242,se,0,1,U,0.2,182,18.70,16.60,1,,36754,845332,150,Opt
0.079829,0.047750,-0.063974,143.3,257.944796,-39.244953,0.06,0.06,90,17114675-3914418,13.414,0.049,0.050,72.8,12.398,0.082,0.082,79.4,11.951,0.042,0.043,72.6,AAA,222,111,00s,666655,6.2,169,672105898,0,0,672105867,s,1999-08-09,12,347.550,0.108,44.5,2451400.4942,2.82,3.62,3.28,13.180,0.019,12.147,0.013,11.748,0.029,9923,208,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.053438,0.048551,-0.022326,114.7,257.945793,-39.203304,0.08,0.08,90,17114699-3912118,15.653,,,,13.149,0.056,0.057,39.8,11.989,0.036,0.037,70.1,UAA,022,011,000,006655,6.5,331,672105131,0,0,672105153,s,1999-08-09,12,347.584,0.132,41.7,2451400.4942,,0.56,0.64,,,13.184,0.053,12.012,0.021,10073,211,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.080217,0.062605,-0.050154,128.7,257.963962,-39.231121,0.08,0.08,135,17115135-3913520,12.079,,,,10.477,0.045,0.046,465.7,9.790,0.033,0.034,531.4,UEA,622,012,00c,006666,4.2,109,672105648,0,0,672105641,s,1999-08-09,12,347.570,0.104,-9.0,2451400.4942,,12.37,0.51,,,10.351,0.032,9.717,0.006,9973,243,se,0,1,U,3.8,359,20.50,17.60,1,,36754,845332,150,Opt
0.077408,0.047544,-0.061086,142.1,257.944528,-39.242065,0.06,0.06,90,17114668-3914314,14.394,0.046,0.048,29.5,13.596,0.062,0.063,26.3,13.120,0.050,0.051,24.7,AAE,222,111,000,666626,7.2,139,672105844,0,0,672105812,s,1999-08-09,12,347.552,0.110,45.2,2451400.4942,0.70,0.57,1.04,14.607,0.079,13.785,0.034,13.480,0.087,9934,208,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.080592,0.080302,-0.006829,94.9,257.986744,-39.187778,0.08,0.08,45,17115681-3911160,16.649,,,,14.174,0.077,0.077,15.5,13.453,0.065,0.065,18.2,UAE,022,011,000,001606,9.2,188,672104927,0,0,672104882,s,1999-08-09,12,347.615,0.116,-72.5,2451400.4942,,0.27,0.53,,,14.565,0.192,13.874,0.065,10129,180,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.064778,0.062304,-0.017732,105.9,257.963536,-39.198700,0.06,0.06,45,17115124-3911553,15.124,0.076,0.077,15.1,13.522,0.060,0.060,28.2,12.776,0.046,0.046,34.0,AAA,222,111,000,666655,6.8,24,672105046,0,0,672105075,s,1999-08-09,12,347.596,0.124,-7.8,2451400.4942,0.96,0.63,1.06,14.897,0.058,13.458,0.045,12.689,0.068,10090,245,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.063852,0.061973,-0.015378,103.9,257.963106,-39.196346,0.08,0.08,45,17115114-3911468,14.744,,,,13.896,0.094,0.094,20.0,13.096,0.086,0.087,25.3,UAA,022,011,000,006666,4.6,119,672105046,0,0,672105041,s,1999-08-09,12,347.597,0.125,-6.6,2451400.4942,,1.48,1.45,,,13.387,0.038,12.827,0.072,10098,246,se,0,1,U,4.5,297,18.70,16.60,1,,36754,845332,150,Opt
0.071057,0.070467,-0.009142,97.4,257.974058,-39.190102,0.06,0.06,45,17115377-3911243,14.312,0.046,0.048,31.8,13.537,0.067,0.068,27.8,13.104,0.058,0.059,25.1,AAA,222,111,000,566655,9.2,180,672104971,0,0,672104925,s,1999-08-09,12,347.607,0.122,-37.1,2451400.4942,1.39,2.26,1.27,14.106,0.033,13.238,0.057,13.016,0.134,10120,215,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.079840,0.078141,-0.016382,101.8,257.983970,-39.197334,0.12,0.11,80,17115615-3911504,15.384,0.084,0.085,11.9,14.177,,,,13.854,,,,AUU,200,100,000,360000,10.3,201,672105098,0,0,672105052,s,1999-08-09,12,347.606,0.112,-64.8,2451400.4942,1.38,,,15.176,0.064,,,,,10094,188,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.069517,0.065308,-0.023823,110.0,257.967419,-39.204788,0.06,0.06,45,17115218-3912172,15.008,0.069,0.070,16.8,13.556,0.053,0.054,27.3,12.904,0.043,0.044,30.2,AAA,222,111,c00,366655,5.4,55,672105162,0,0,672105182,s,1999-08-09,12,347.593,0.118,-18.6,2451400.4942,0.63,0.51,0.61,15.150,0.064,13.509,0.038,12.887,0.068,10068,234,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.079407,0.048846,-0.062606,142.0,257.946210,-39.243584,0.08,0.08,135,17114709-3914369,15.052,0.059,0.060,16.1,14.300,0.094,0.094,13.8,13.858,,,,AAU,220,110,cc0,561600,6.3,219,672105867,0,0,672105844,s,1999-08-09,12,347.552,0.108,40.6,2451400.4942,0.71,0.86,,14.970,0.065,14.294,0.128,,,9928,212,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.079992,0.064772,-0.046940,125.9,257.966755,-39.227905,0.22,0.20,84,17115202-3913404,14.965,0.215,0.215,17.4,13.399,,,,12.851,,,,CUU,260,200,c00,660000,4.1,97,672105596,0,0,672105593,s,1999-08-09,12,347.574,0.105,-16.7,2451400.4942,1.19,,,14.282,0.062,,,,,9984,236,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.071583,0.062599,-0.034720,119.0,257.963936,-39.215687,0.08,0.08,135,17115134-3912564,14.529,0.069,0.070,26.1,13.904,0.109,0.110,19.8,12.936,,,,ABU,220,110,cc0,665600,5.2,137,672105384,0,0,672105358,s,1999-08-09,12,347.582,0.114,-8.9,2451400.4942,0.42,0.44,,14.221,0.067,13.407,0.111,,,10028,243,se,0,1,U,0.1,98,19.90,17.30,1,,36754,845332,150,Opt
0.071422,0.070457,-0.011701,99.4,257.974048,-39.192661,0.06,0.06,90,17115377-3911335,15.366,0.054,0.055,12.1,13.779,0.032,0.034,22.3,13.190,0.047,0.048,23.2,AAA,222,111,00s,066645,9.2,0,672104925,0,0,672104971,s,1999-08-09,12,347.605,0.121,-37.1,2451400.4942,0.95,0.67,0.93,15.464,0.122,13.847,0.079,13.223,0.086,10111,215,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.056863,0.048623,-0.029483,121.2,257.945892,-39.210461,0.06,0.06,90,17114701-3912376,14.594,0.068,0.069,24.5,11.979,0.046,0.047,116.8,10.775,0.029,0.030,214.5,AAA,222,111,c00,666644,7.1,309,672105263,0,0,672105278,s,1999-08-09,12,347.578,0.128,41.5,2451400.4942,5.68,9.44,4.98,14.201,0.033,11.807,0.015,10.712,0.030,10047,211,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.082811,0.062380,-0.054465,131.1,257.963676,-39.235432,0.06,0.06,90,17115128-3914075,12.996,0.049,0.050,106.9,11.950,0.062,0.063,119.9,11.482,0.034,0.035,111.9,AAA,222,111,0ss,555666,5.9,18,672105688,0,0,672105718,s,1999-08-09,12,347.566,0.102,-8.2,2451400.4942,1.70,1.89,1.80,12.902,0.008,11.826,0.029,11.407,0.043,9957,244,se,0,1,U,0.4,110,19.70,17.00,2,,36754,845332,150,Opt
0.082752,0.065160,-0.051011,128.1,257.967261,-39.231976,0.06,0.06,90,17115214-3913551,13.532,0.059,0.060,65.3,12.900,0.092,0.092,50.0,12.507,0.051,0.052,43.5,AAA,222,111,ccc,666666,5.5,288,672105648,0,0,672105658,s,1999-08-09,12,347.571,0.102,-18.2,2451400.4942,4.04,2.32,1.60,12.837,0.036,12.043,0.042,11.755,0.077,9970,234,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.090763,0.062236,-0.066064,136.7,257.963504,-39.247032,0.06,0.06,45,17115124-3914493,14.546,0.059,0.060,25.7,13.552,0.076,0.076,27.4,13.096,0.072,0.073,25.3,AAA,222,111,000,666666,5.1,274,672105903,0,0,672105904,s,1999-08-09,12,347.557,0.095,-7.7,2451400.4942,1.39,1.72,1.15,14.365,0.046,13.344,0.037,12.960,0.049,9916,245,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.103812,0.077781,-0.068754,131.5,257.983580,-39.249706,0.06,0.06,90,17115605-3914589,14.987,0.049,0.050,17.1,12.083,0.020,0.022,106.1,10.798,0.019,0.021,210.0,AAA,222,111,c00,166666,9.3,167,672106008,0,0,672105961,s,1999-08-09,12,347.564,0.081,-63.6,2451400.4943,0.89,0.40,0.55,15.379,0.127,12.127,0.031,10.844,0.017,9906,189,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.077209,0.064270,-0.042785,123.7,257.966102,-39.223751,0.06,0.06,45,17115186-3913255,14.586,0.049,0.050,24.7,13.304,0.041,0.042,34.5,12.831,0.037,0.038,32.3,AAA,222,111,cc0,666666,5.3,11,672105499,0,0,672105527,s,1999-08-09,12,347.577,0.107,-14.9,2451400.4942,0.42,0.48,0.43,14.270,0.079,13.035,0.048,12.579,0.028,9999,237,se,0,1,0,,,,,0,,36754,845332,150,Opt
